timeindex,id1,target13_prediction
1012,912,0.0191976539791
1012,913,0.132820427418
1012,927,-0.0577262751758
1012,955,0.0606846995652
1012,963,-0.0314081609249
1012,992,0.00677546858788
1012,1054,-0.0339355245233
1012,1182,-0.0388546213508
1012,1189,0.0125366561115
1012,1376,0.00677380338311
1012,1414,0.00677546858788
1012,1464,-0.164625361562
1012,1540,-0.435275375843
1012,1551,0.114141508937
1012,1715,-0.047597002238
1012,1817,-0.0350430086255
1012,1929,-0.095449090004
1012,1935,0.00677546858788
1012,1984,-0.080349445343
1012,2380,-0.00985165126622
1012,2416,-0.0635286420584
1012,2420,0.013402691111
1012,2612,-0.0765889883041
1012,2706,-0.166037008166
1012,2784,-0.251424103975
1012,2794,0.0221805348992
1012,2846,-0.081814467907
1012,2896,0.0606244988739
1012,2971,-0.134440556169
1012,3084,-0.0692368000746
1012,3149,-0.0160793848336
1012,3200,0.0426095612347
1012,3240,-0.00807282980531
1012,3269,-0.137496650219
1012,3335,0.00677547603846
1012,3462,0.0136109404266
1012,3495,0.00404825434089
1012,3543,-0.0518945269287
1012,3548,0.0323834009469
1012,3584,0.00686402618885
1012,3747,0.00677537545562
1012,3856,0.00880312919617
1012,3948,-0.0329120606184
1012,4084,0.00430021435022
1012,4217,-0.187388986349
1012,4257,-0.191885903478
1012,4261,-0.199338316917
1012,4276,-0.0821322500706
1012,4315,-0.105718553066
1012,4377,-0.00913996808231
1012,4416,-0.0176676847041
1012,4679,0.0603746064007
1012,4777,0.00677546858788
1012,4963,0.0131475627422
1012,4986,-0.046392288059
1012,5012,0.00143957510591
1012,5075,-0.149527162313
1012,5194,-0.0573982708156
1012,5196,-0.0368113815784
1012,5274,0.126658216119
1012,5397,-0.0556508153677
1012,5476,-0.00809464789927
1012,5519,0.00384625419974
1012,5574,0.0112501047552
1012,5798,-0.165624946356
1012,5862,-0.0332787483931
1012,5936,-0.0218700766563
1012,6187,-0.0120549611747
1012,6192,0.211805552244
1012,6222,0.0044830404222
1012,6231,0.00677546858788
1012,6318,-0.0802387446165
1012,6370,0.00400022789836
1012,6391,-0.111194372177
1012,6393,0.00679149478674
1012,6434,0.0132588855922
1012,6505,0.00399420410395
1012,6509,-0.0197958610952
1012,6527,-0.0176610033959
1012,6572,-0.0739955827594
1012,6640,-0.0143692279235
1012,6673,-0.141347780824
1012,6787,-0.217497348785
1012,6798,-0.0578249022365
1012,6799,-0.247882932425
1012,6801,-0.058794695884
1012,6841,-0.0506546832621
1012,6852,0.0606180094182
1012,6859,-0.0335081107914
1012,7008,0.00677546858788
1012,7027,-0.040941350162
1012,7128,0.0368748940527
1012,7223,0.0109091959894
1012,7694,0.00674721971154
1012,7737,-0.197568744421
1012,7788,0.222099334002
1012,7819,-0.00807339139283
1012,7831,-0.0345496162772
1012,7922,0.00675613060594
1012,7939,-0.0782259106636
1012,7994,0.00690285116434
1012,8033,0.0134917795658
1012,8062,-0.145131498575
1012,8064,-0.0498459786177
1012,8132,-0.100789263844
1012,8169,0.00677550584078
1012,8235,0.00418905541301
1012,8257,0.00399435311556
1012,8350,-0.00822096597403
1012,8370,-0.00367866456509
1012,8391,-0.0690632015467
1012,8521,-0.049822833389
