timeindex,id1,target13_prediction
1012,912,-0.0260442644358
1012,913,-0.0148826390505
1012,927,-0.172993138433
1012,955,-0.00754669308662
1012,963,0.00770604610443
1012,992,-0.00204631313682
1012,1054,-0.0312984958291
1012,1182,-0.00086011365056
1012,1189,-0.0244531333447
1012,1376,0.006033513695
1012,1414,-0.166276007891
1012,1464,0.0620470196009
1012,1540,-0.109009593725
1012,1551,0.017293414101
1012,1715,0.0118218846619
1012,1817,0.0255131982267
1012,1929,-0.0812660753727
1012,1935,0.00732285901904
1012,1984,-0.0109838023782
1012,2380,-0.0265421792865
1012,2416,-0.0246943607926
1012,2420,-0.0203852504492
1012,2612,-0.00262041389942
1012,2706,-0.0125528238714
1012,2784,0.0372260287404
1012,2794,-0.0431137382984
1012,2846,0.00795793533325
1012,2896,0.0907891094685
1012,2971,-0.107267946005
1012,3084,-0.00136652216315
1012,3149,-0.0124046057463
1012,3200,-0.0057779289782
1012,3240,-0.0319148078561
1012,3269,-0.119200214744
1012,3335,0.0194880384952
1012,3462,0.0736246407032
1012,3495,0.100259959698
1012,3543,-0.0213295966387
1012,3548,0.0144072901458
1012,3584,0.085231281817
1012,3747,-0.016033153981
1012,3856,-0.0490901917219
1012,3948,-0.0344861522317
1012,4084,-0.0296420305967
1012,4217,-0.122325450182
1012,4257,-0.0499056130648
1012,4261,-0.0522581413388
1012,4276,0.0097382068634
1012,4315,-0.00484260544181
1012,4377,0.0514370761812
1012,4416,-0.0200536772609
1012,4679,-0.0129048414528
1012,4777,0.041057638824
1012,4963,-0.0161547400057
1012,4986,-0.0187970250845
1012,5012,0.0033632516861
1012,5075,-0.0489996224642
1012,5194,0.00416218861938
1012,5196,-0.0270520970225
1012,5274,-0.0495009571314
1012,5397,0.00296757370234
1012,5476,-0.0223147422075
1012,5519,-0.0348696783185
1012,5574,-0.00466801971197
1012,5798,0.0087708607316
1012,5862,-0.0495210886002
1012,5936,0.0448592565954
1012,6187,-0.0415160357952
1012,6192,0.333157539368
1012,6222,-0.00774471834302
1012,6231,0.0936592668295
1012,6318,0.00923999398947
1012,6370,-0.0295651704073
1012,6391,0.0133263729513
1012,6393,0.0122394226491
1012,6434,0.04078951478
1012,6505,0.0204720944166
1012,6509,-0.0552734434605
1012,6527,-0.0164600722492
1012,6572,0.0218555033207
1012,6640,-0.0345365703106
1012,6673,-0.0606428831816
1012,6787,-0.0968368202448
1012,6798,-0.00354717671871
1012,6799,-0.131439685822
1012,6801,-0.0243742391467
1012,6841,-0.0409283563495
1012,6852,-0.0188325121999
1012,6859,0.017704218626
1012,7008,0.0847258120775
1012,7027,-0.0476561784744
1012,7128,-0.010899182409
1012,7223,0.0146805644035
1012,7694,-0.00246345996857
1012,7737,-0.0410836786032
1012,7788,0.579539418221
1012,7819,-0.0359006300569
1012,7831,-0.0381793230772
1012,7922,-0.0128030627966
1012,7939,-0.101910352707
1012,7994,0.00476966425776
1012,8033,0.00616551190615
1012,8062,-0.0674725696445
1012,8064,0.00885106623173
1012,8132,-0.00605887547135
1012,8169,-0.0558392107487
1012,8235,-0.0511879175901
1012,8257,-0.0334024056792
1012,8350,-0.0378831923008
1012,8370,-0.0270802006125
1012,8391,-0.00233046337962
1012,8521,-0.0296943038702
1012,8581,-0.0126931369305
1012,8615,-0.0309119075537
1012,8760,-0.032202526927
1012,8828,0.00760705396533
1012,8897,-0.0368034616113
1012,8904,-0.00210654363036
1012,8963,0.00487009808421
1012,9028,-0.0395329445601
1012,9052,0.193399071693
1012,9365,-0.0456916093826
1012,9473,-0.132609590888
1012,9476,-0.0346350222826
1012,9493,-0.0547631457448
1012,9503,0.0106034018099
1012,9534,-0.00598138570786
1012,9586,-0.0356772691011
1012,9599,-0.011046487838
1012,9772,-0.0369588285685
1012,9828,-0.0140452980995
1012,9946,0.0616508685052
1012,9951,-0.0414993613958
1012,10030,-0.0143455043435
1012,10099,-0.00316317752004
1012,10122,-0.00506883487105
1012,10196,-0.0269910916686
1012,10244,-0.140840828419
1012,10343,-0.0606240332127
1012,10400,-0.0285493433475
1012,10415,-0.0138061642647
1012,10662,0.0144364759326
1012,10763,-0.0299123302102
1012,10880,-0.00653022155166
1012,11035,-0.0502564460039
1012,11062,-0.00327309593558
1012,11123,0.0105837248266
1012,11334,-0.0891775488853
1012,11391,-0.13049530983
1012,11453,-0.0116305202246
1012,11532,-0.0224378481507
1012,11560,-0.0298190489411
1012,11611,0.00636659935117
1012,11774,0.050057914108
1012,11846,0.0128572843969
1012,11944,-0.110082358122
1012,12017,-0.0214972048998
1012,12071,-0.0135517120361
1012,12097,-0.0139471925795
1012,12140,0.00477907061577
1012,12156,-0.000497177243233
1012,12202,0.000651903450489
1012,12505,-0.0123817101121
1012,12646,0.00289725884795
1012,12740,-0.077105358243
1012,12828,-0.0566993504763
1012,12862,0.329050511122
1012,12954,-0.151600942016
1012,13050,-0.0220319405198
1012,13062,-0.0170078910887
1012,13087,0.00643390417099
1012,13191,-0.0774416476488
1012,13198,-0.0282993838191
1012,13461,0.00775515660644
1012,13537,-0.0467140525579
1012,13607,-0.0580469667912
1012,13959,-0.0124869048595
1012,14040,-0.0179836153984
1012,14069,-0.030174382031
1012,14131,-0.0051522962749
1012,14171,-0.0125412233174
1012,14196,0.00093587487936
1012,14200,-0.0214355513453
1012,14231,-0.0574462264776
1012,14498,-0.134839743376
1012,14731,0.0300574395806
1012,14755,-0.0407976433635
1012,14778,0.000374183058739
1012,14865,-0.0106580294669
1012,14894,0.00455549359322
1012,14962,-0.0530519112945
1012,15168,-0.0125596933067
1012,15351,-0.0544138550758
1012,15408,-0.0202980712056
1012,15737,-0.201281458139
1012,15763,-0.0206635296345
1012,15884,-0.033460997045
1012,15886,-0.0569816082716
1012,16036,-0.0200295373797
1012,16067,-0.0076079890132
1012,16084,0.00683872401714
1012,16115,-0.0189922004938
1012,16213,0.20557589829
1012,16245,0.101210124791
1012,16372,-0.156366914511
1012,16467,-0.0295323878527
1012,16494,0.0150887388736
1012,16540,-0.0205536186695
1012,16583,-0.0429093465209
1012,16592,0.0133475661278
1012,16700,0.0624284856021
1012,16730,0.00689905136824
1012,16734,0.967821061611
1012,16800,0.0949764847755
1012,16838,-0.0894605070353
1012,16869,0.023243656382
1012,16917,-0.0056934133172
1012,16964,-0.0558810085058
1012,17007,0.00314678996801
1012,17085,4.20222759247
1012,17274,1.71468806267
1012,17562,-0.00208958983421
1012,17604,0.00125597789884
1012,17738,-0.00249018520117
1012,17870,0.00220953673124
1012,17904,0.0196694415063
1012,17905,-0.00376502424479
1012,17911,-0.0468496531248
1012,18004,-0.0321811884642
1012,18025,-0.000916268676519
1012,18069,0.172050744295
