timeindex,id1,target13_prediction
1015,20685,0.00794017314911
1015,29389,-0.030963756144
1015,55951,-0.0121034905314
1015,39865,-0.0434014424682
1015,52946,-0.184090599418
1015,26369,-0.114580273628
1015,12202,-0.026947081089
1015,54673,0.0147790946066
1015,55752,0.0717303007841
1015,18564,-0.00776206701994
1015,35764,0.181843191385
1015,53144,-0.013176355511
1015,55138,-0.0322688445449
1015,13959,-0.00211763381958
1015,55018,0.0147972889245
1015,31964,0.250372707844
1015,54901,-0.036743208766
1015,28469,0.0096068456769
1015,54944,-0.0397776961327
1015,38172,-0.0971495211124
1015,54796,-0.0659913942218
1015,14894,0.00184109807014
1015,18145,-0.00910064205527
1015,52960,0.0578785091639
1015,55596,-0.017722863704
1015,55489,-0.0256262868643
1015,16036,0.0106605216861
1015,29608,-0.0286048650742
1015,55071,-0.0031305924058
1015,53027,-0.0253974571824
1015,53124,-0.0133372545242
1015,24062,-0.0500833317637
1015,55273,0.102967210114
1015,7994,-0.0552037656307
1015,52984,0.864887535572
1015,22814,-0.0267397090793
1015,30170,-0.0274017751217
1015,24834,-0.0503902733326
1015,29218,0.286442250013
1015,16869,-0.0288215428591
1015,3335,-0.040781095624
1015,36722,-0.183179408312
1015,8370,2.64495611191e-06
1015,53285,-0.0235241055489
1015,16964,-0.0409335047007
1015,9599,-0.0262904241681
1015,12156,-0.0226243138313
1015,53039,0.0339659266174
1015,41596,0.0838182270527
1015,55874,0.352031320333
1015,54649,-0.0339498594403
1015,14498,-0.11837926507
1015,3548,-0.0556534156203
1015,54692,0.0409791879356
1015,53200,-0.0214603990316
1015,55259,-0.027625605464
1015,23313,-0.0137592032552
1015,29597,0.0362066626549
1015,55155,0.013195976615
1015,20314,-0.0256075710058
1015,18721,-0.0359899923205
1015,55165,-0.0397516563535
1015,24538,-0.00265018641949
1015,41184,-0.0244779884815
1015,12828,-0.154125392437
1015,40383,-0.0581863969564
1015,53001,-0.0455333441496
1015,31929,-0.0109730660915
1015,56004,-0.0331808999181
1015,16467,0.00750051438808
1015,41169,0.0097018443048
1015,35717,-0.0477583482862
1015,34689,-0.133447170258
1015,34901,-0.0271091610193
1015,30234,0.0251521840692
1015,7831,-0.0244443416595
1015,35942,-0.017377756536
1015,54858,-0.0317309945822
1015,53217,-0.000418279320002
1015,38576,-0.00656872242689
1015,36861,-0.00961470976472
1015,31983,-0.0465954914689
1015,53256,0.344655662775
1015,8904,0.00275307893753
1015,54912,-0.0471099093556
1015,55848,0.00841226428747
1015,5274,0.0538646019995
1015,26860,-0.185575380921
1015,16730,-0.0107495337725
1015,8581,-0.0069644600153
1015,53026,-0.0266942754388
1015,11846,-0.340740442276
1015,10099,-0.0368206873536
1015,9534,0.0275821629912
1015,35445,-0.0213796719909
1015,40365,-0.0206754878163
1015,55896,0.035635586828
1015,3543,-0.0154674462974
1015,54781,0.0759941637516
1015,38073,0.537437498569
1015,20005,-0.0996724516153
1015,55402,-0.0596249699593
1015,55000,0.0816179513931
1015,55031,-0.0454755052924
1015,55490,-0.00105960294604
1015,29863,-0.0267055332661
1015,14731,0.028584683314
1015,9473,-0.185492947698
1015,32673,-0.00793287530541
1015,55507,-0.0407527089119
1015,27267,-0.0169406160712
1015,53151,-0.0179661512375
1015,19767,-0.0414104014635
1015,41539,-0.0157701820135
1015,53206,-0.0135221295059
1015,55320,-0.0308252051473
1015,13198,-0.0185217410326
1015,55526,-0.0209371745586
1015,39142,-0.0111980736256
1015,55353,-0.0270609632134
1015,55351,-0.0084220468998
1015,55963,-0.0855074375868
1015,55677,-0.0212211981416
1015,53154,-0.0924564301968
1015,53254,-0.0802529081702
1015,54786,-0.0393796935678
1015,9946,0.0333511084318
1015,55074,-0.00683824345469
1015,3747,-0.0650512650609
1015,20248,-0.011968087405
1015,54736,-0.0308428108692
1015,53241,-0.0196096077561
1015,10415,-0.022102676332
1015,28106,-0.0114215128124
1015,35708,0.0349622219801
1015,55986,-0.0867086648941
1015,29907,0.033245973289
1015,21319,0.00640340521932
1015,15884,-0.0369620323181
1015,39443,-0.0277924388647
1015,55641,0.0441353321075
1015,55098,-0.0200596824288
1015,31617,-0.0238376259804
1015,6509,-0.0951955765486
1015,18991,0.0317899733782
1015,55043,0.63665664196
1015,22603,0.0143244434148
1015,40018,-0.0135133899748
1015,55214,-0.0117260739207
1015,53017,-0.0106650441885
1015,40138,-0.123671114445
1015,39525,0.0266609825194
1015,52979,-0.017004866153
1015,11944,-0.0307155027986
1015,25481,0.00703947246075
1015,55908,0.0228698886931
1015,37731,0.104369699955
1015,6318,0.00479651987553
1015,55312,-0.00764010101557
1015,32342,0.0374166220427
1015,8033,-0.0096682459116
1015,1054,-0.0154470093548
1015,4777,-0.00895354896784
1015,55535,-0.147723779082
1015,28965,-0.0139497444034
1015,54679,-0.069851025939
1015,55465,0.384645164013
1015,11123,0.0105530358851
1015,54798,0.614874541759
1015,54747,0.0498606823385
1015,3200,-0.0132686123252
1015,55870,-0.013945389539
1015,26754,-0.0318496674299
1015,30167,-0.274032920599
1015,55971,-0.0132193267345
1015,54765,0.141469657421
1015,30737,-0.0195584595203
1015,18176,0.05803886801
1015,53182,-0.0186043530703
1015,55861,-0.0167050622404
1015,1189,-0.0156911872327
1015,55983,-0.0367758572102
1015,53119,-0.166039049625
1015,12862,-0.0040877610445
1015,26031,0.363753676414
1015,17007,-0.00685274600983
1015,53037,-0.0348623692989
1015,14171,-0.0176937058568
1015,25611,-0.00939260423183
1015,24826,1.49781823158
1015,55475,-0.130482554436
1015,6787,0.0668659731746
1015,55147,0.0801079422235
1015,30047,0.0112051926553
1015,55417,-0.0197827219963
1015,19923,-0.0180984884501
1015,53269,-0.0362863540649
1015,54734,0.054545596242
1015,11334,-0.0278448835015
1015,54676,-0.0295897945762
1015,32708,-0.321424365044
1015,32191,-0.000853769481182
1015,53108,0.0135447010398
1015,3240,-0.0515716969967
1015,41628,-0.0309624448419
1015,55462,-0.013982642442
1015,21670,-0.024224050343
1015,1551,0.0749013125896
1015,53034,-0.0333311110735
1015,7008,0.0772050321102
1015,4416,-0.047948859632
1015,11062,-0.000134460628033
1015,55837,-0.0380713790655
1015,20986,0.0425854511559
1015,6799,0.0234853830189
1015,53055,-0.0169429965317
1015,29423,-0.00783767178655
1015,55478,-0.0485458597541
1015,54884,0.0857616811991
1015,55669,-0.0120772197843
1015,27446,-0.00860118865967
1015,55867,-0.107118040323
1015,55035,0.0286074783653
1015,54789,-0.00363957136869
1015,55400,-0.0103497207165
1015,26905,-0.0268126353621
1015,55944,-0.00719124078751
1015,6852,-0.0180969461799
1015,992,-0.0268801376224
1015,55673,0.0478643141687
1015,55112,-0.0281269550323
1015,9028,-0.00611870363355
1015,55233,-0.0585423409939
1015,16067,-0.0468445122242
1015,40458,-0.112564146519
1015,53203,-0.00957610458136
1015,31110,0.00670006126165
1015,55127,0.0260921102017
1015,30996,-0.0317406952381
1015,39983,1.01015520096
1015,2794,-0.0213653221726
1015,53183,0.0132923088968
1015,42712,-0.0192101597786
1015,5476,-0.0412304848433
1015,53102,-0.00839687511325
1015,12140,-0.126960650086
1015,11453,-0.00312777236104
1015,38577,0.0406913608313
1015,3856,-0.0429949313402
1015,55126,-0.0295742377639
1015,5196,-0.0914718806744
1015,27945,-0.0577488839626
1015,55163,0.00272220373154
1015,13050,-0.0171718895435
1015,5862,-0.0561309382319
1015,55377,0.0324287116528
1015,54946,-0.00350204110146
1015,12505,-0.0115211196244
1015,3084,0.0436085350811
1015,53278,-0.0473319813609
1015,55839,0.116145819426
1015,16494,-0.0113560408354
1015,16734,0.417506664991
1015,42705,-0.0539201945066
1015,18069,-0.0519452691078
1015,55123,-0.0110321305692
1015,55477,-0.121661901474
1015,3948,-0.0431009605527
1015,55564,0.00913415104151
1015,6187,0.0369569882751
1015,55943,-0.0119896009564
1015,42810,0.000947199761868
1015,55665,0.103308215737
1015,54674,-0.0304466933012
1015,22818,-0.0539774820209
1015,54808,-0.00527869910002
1015,39285,-0.320668667555
1015,37580,-0.00488284602761
1015,36634,-0.044645935297
1015,6859,-0.00631941854954
1015,55168,0.00785918533802
1015,55624,-0.0604070425034
1015,55589,0.00501577556133
1015,37197,-0.00259236618876
1015,32054,-0.00685850530863
1015,53007,-0.0843942165375
1015,25199,-0.00259498879313
1015,55287,-0.00785498693585
1015,24638,0.0147382616997
1015,55972,-0.00886265560985
1015,55369,-0.0770148187876
1015,13191,-0.0324690043926
1015,55338,-0.072178311646
1015,53078,0.0282384082675
1015,5936,-0.0451708808541
1015,55856,0.000332143157721
1015,37056,-0.0253139734268
1015,55270,-0.0339937061071
1015,55046,-0.0244180858135
1015,4963,-0.0176285393536
1015,55020,0.0512216463685
1015,6572,0.0382449030876
1015,30908,-0.026221960783
1015,35704,0.0215604826808
1015,26148,-0.0577174723148
1015,55811,-0.0393707826734
1015,42211,0.0999823957682
1015,25574,0.017499960959
1015,35398,0.0123583413661
1015,21942,0.0144606269896
1015,32909,0.0290335807949
1015,55940,0.00499823689461
1015,8235,-0.047537073493
1015,55543,0.163178652525
1015,55675,0.0607953071594
1015,7788,0.75413697958
1015,8391,0.00876661390066
1015,55597,-0.0281801819801
1015,39841,-0.00690272822976
1015,7027,-0.019715115428
1015,55021,0.106307655573
1015,55265,0.00811789557338
1015,55333,-0.015537712723
1015,55762,-0.0387492105365
1015,55275,-0.115624904633
1015,54871,-0.0527570545673
1015,28491,-0.0297789126635
1015,40091,-0.0810112506151
1015,55420,-0.0116889700294
1015,9493,0.00734893232584
1015,55416,-0.441177427769
1015,55914,-0.02043261379
1015,30537,-0.00508934631944
1015,55193,-0.0105116665363
1015,42624,0.000251837074757
1015,18004,-0.0199813097715
1015,9052,-0.0365845039487
1015,53284,-0.0162849500775
1015,9586,-0.038508400321
1015,54704,0.0670931711793
1015,25294,-0.00868095457554
1015,40509,-0.019665017724
1015,10880,-0.0143057145178
1015,25943,-0.0241424664855
1015,18290,-0.0132591128349
1015,31956,-0.0332330688834
1015,39992,0.00479433685541
1015,35386,-0.0210726037621
1015,28240,-0.0101177319884
1015,42860,-0.00531543046236
1015,7922,0.00430215895176
1015,19205,-0.0193765610456
1015,10763,-0.0164381414652
1015,15737,-0.199110642076
1015,55299,-0.0381657108665
1015,42943,-0.338889181614
1015,9772,-0.126769468188
1015,55034,-0.0010544732213
1015,35676,-0.0337178632617
1015,35323,-0.0303450673819
1015,21754,-0.0129916109145
1015,32917,0.0261408574879
1015,14196,-0.0459655746818
1015,35025,0.0906346291304
1015,53127,-0.0346884131432
1015,55170,-0.00600364804268
1015,16800,0.0288747455925
1015,17911,-0.0388056635857
1015,55580,0.0928954333067
1015,55827,-0.128626808524
1015,37632,0.011876553297
1015,41201,-0.0219257175922
1015,55958,-0.0469454750419
1015,54653,-0.00888912379742
1015,21463,-0.00775077939034
1015,55510,-0.0264722332358
1015,38356,0.161532565951
1015,55321,0.0448402501643
1015,17904,0.0604282058775
1015,14865,-0.005759768188
1015,55938,-0.0302170738578
1015,54657,-0.0954071730375
1015,55724,0.0149807780981
1015,24567,-0.0438220649958
1015,6192,-0.0363213121891
1015,55294,0.0127635449171
1015,53214,-0.00770074501634
1015,38554,0.0564494095743
1015,2380,-0.0153066515923
1015,55887,-0.0357657447457
1015,25498,-0.0378476530313
1015,27885,-0.0558867901564
1015,22087,0.106644392014
1015,54776,0.00340416282415
1015,32192,-0.0126902498305
1015,55572,-0.0367632433772
1015,22778,0.153639450669
1015,36371,-0.181894987822
1015,40001,-0.00281850993633
1015,2416,-0.00965602695942
1015,30106,-0.128900587559
1015,27070,-0.0348334386945
1015,42290,-0.0200036168098
1015,36278,0.00543661415577
1015,52969,-0.0704824998975
1015,55426,-0.10963074863
1015,24797,-0.00275444239378
1015,53233,-0.0211634710431
1015,54831,0.00729730352759
1015,31989,0.0146080926061
1015,20431,0.00235458090901
1015,55876,-0.0922753512859
1015,9951,-0.0818529427052
1015,55806,-0.0032859519124
1015,55907,-0.132178872824
1015,54660,-0.0135401673615
1015,53058,0.00166292488575
1015,16540,-0.0226994603872
1015,52974,-0.0158010721207
1015,55242,-0.0322653129697
1015,37542,1.51319980621
1015,30042,-0.0193114206195
1015,8132,0.0120087638497
1015,16213,-0.00687106326222
1015,913,-0.0101573318243
1015,55284,0.0320060513914
1015,30899,-0.0141907371581
1015,53142,-0.0521350055933
1015,54923,0.000905815511942
1015,42403,-0.345030277967
1015,8062,-0.0204782411456
1015,53296,-0.0231831967831
1015,32289,-0.00750742852688
1015,53172,-0.0245729014277
1015,54864,0.00434348732233
1015,54792,0.0276240520179
1015,7819,-0.0225603207946
1015,55547,-0.0727324336767
1015,55860,0.0650009438396
